brand,model,year,variant,price_usd,battery_capacity_kwh,range_miles,charging_speed_kw,acceleration_0_60_mph,top_speed_mph,horsepower,torque_nm,drive_type,seating_capacity,body_type,cargo_volume_cubic_ft,weight_kg,safety_rating,autopilot_level,country_of_origin,market_segment,annual_sales_units,customer_rating,warranty_years,price_per_kwh,efficiency,power_to_weight,cluster
Tesla,Model S,2026,Standard,81673.28,69.3,252.0,299.0,6.12,153.0,595.0,529.0,AWD,5,SUV,69.8,2107.0,4,2,US,Premium,117880.0,3.75,6.0,1178.546608946609,3.6363636363636367,282.3920265780731,1
Audi,Q6 e-tron,2026,Performance,79000.66,102.5,355.0,167.1,2.94,200.0,441.0,398.0,AWD,7,Coupe,34.9,1660.0,5,2,Germany,Premium,72672.0,4.03,6.5,770.7381463414634,3.463414634146341,265.6626506024096,0
Hyundai,Ioniq,2022,Base,28093.63,47.2,167.0,85.3,7.79,139.0,150.0,200.0,RWD,7,Van,68.5,1572.0,3,0,South Korea,Budget,119899.0,3.25,4.0,595.2040254237288,3.5381355932203387,95.41984732824427,1
Audi,Q4 e-tron,2022,Premium,144615.75,49.5,161.0,72.5,6.0,152.0,1000.0,883.0,AWD,5,SUV,56.2,2232.0,5,2,Germany,Luxury,57074.0,3.06,6.0,2921.530303030303,3.2525252525252526,448.0286738351255,1
BYD,Seagull,2024,Premium,51226.67,79.6,271.0,64.5,5.31,167.0,544.0,486.0,AWD,7,Sedan,38.7,1756.0,5,2,China,Mid-range,143773.0,3.5,4.0,643.5511306532663,3.404522613065327,309.7949886104784,1
BMW,i7,2022,Performance,154009.88,79.0,275.0,162.1,4.46,180.0,1000.0,888.0,AWD,5,Coupe,33.0,1842.0,4,1,Germany,Luxury,26663.0,3.51,6.5,1949.4921518987344,3.481012658227848,542.8881650380022,0
Kia,EV6,2025,Premium,61993.33,49.9,183.0,110.9,5.72,168.0,677.0,582.0,AWD,5,Sedan,34.6,1566.0,4,2,South Korea,Mid-range,65237.0,3.14,4.0,1242.3513026052103,3.667334669338677,432.3116219667944,1
Toyota,bZ4X,2025,Standard,46568.71,69.2,216.0,84.7,5.33,165.0,417.0,358.0,FWD,5,SUV,58.3,2099.0,5,0,Japan,Mid-range,1982.0,3.52,4.0,672.9582369942196,3.121387283236994,198.66603144354457,1
BMW,i7,2022,Premium,116700.28,62.9,213.0,66.7,7.34,146.0,1000.0,869.0,RWD,5,Van,65.0,1527.0,5,2,Germany,Luxury,29505.0,3.78,5.0,1855.3303656597773,3.386327503974563,654.8788474132285,1
GM/Chevrolet,Bolt EV,2021,Base,57965.58,67.0,237.0,86.4,6.45,159.0,732.0,664.0,RWD,5,Van,72.8,1500.0,4,1,US,Mid-range,3168.0,3.49,4.0,865.1579104477612,3.537313432835821,488.0,1
BMW,i5,2020,Standard,94185.6,41.2,150.0,123.8,5.94,159.0,691.0,651.0,AWD,7,Coupe,38.9,1511.0,4,1,Germany,Premium,43577.0,3.37,6.5,2286.0582524271845,3.640776699029126,457.313037723362,1
Rivian,R2,2020,Standard,74902.51,63.7,219.0,64.2,7.08,142.0,335.0,333.0,RWD,5,Coupe,29.5,1679.0,4,1,US,Premium,16890.0,3.32,5.0,1175.8635792778648,3.437990580847724,199.52352590827877,1
Volkswagen,ID.4,2025,Standard,76084.88,51.2,165.0,65.3,6.3,149.0,816.0,711.0,FWD,5,Hatchback,34.2,1500.0,4,1,Germany,Premium,264457.0,3.12,3.0,1486.0328125,3.22265625,544.0,1
Volvo,C40 Recharge,2022,Base,45992.59,83.4,291.0,142.4,5.51,175.0,167.0,200.0,RWD,7,Hatchback,17.8,1500.0,5,0,Sweden,Mid-range,3048.0,3.39,4.0,551.4699040767385,3.489208633093525,111.33333333333334,1
Rivian,R1T,2020,Base,64055.95,77.9,280.0,141.4,7.73,136.0,150.0,200.0,FWD,2,Truck,67.6,2714.0,5,0,US,Mid-range,12678.0,3.7,4.0,822.2843388960205,3.5943517329910137,55.2689756816507,1
BMW,i7,2023,Long Range,131127.44,88.4,275.0,70.5,4.88,175.0,1000.0,893.0,RWD,7,Van,68.7,1543.0,4,2,Germany,Luxury,49932.0,3.32,6.5,1483.3420814479637,3.110859728506787,648.0881399870383,0
Tesla,Model Y,2023,Long Range,63692.69,107.7,357.0,240.9,4.17,188.0,446.0,387.0,FWD,7,Van,75.1,1500.0,3,3,US,Mid-range,385830.5,4.05,4.0,591.3898792943361,3.314763231197772,297.3333333333333,0
GM/Chevrolet,Bolt EV,2025,Long Range,37683.39,98.3,363.0,60.9,5.89,166.0,410.0,390.0,AWD,7,Truck,71.9,2310.0,4,2,US,Mid-range,20559.0,3.37,4.0,383.3508646998983,3.6927772126144456,177.4891774891775,1
Ford,F-150 Lightning,2024,Performance,106766.97,109.9,376.0,166.2,3.18,200.0,1000.0,895.0,AWD,2,Truck,77.4,2776.0,4,1,US,Luxury,44309.0,3.77,3.0,971.491992720655,3.4212920837124656,360.2305475504323,0
BYD,Qin,2025,Premium,101756.01,70.7,259.0,71.7,7.72,139.0,1000.0,893.0,RWD,5,Coupe,39.2,1710.0,5,0,China,Luxury,207780.0,3.62,3.0,1439.2646393210748,3.663366336633663,584.7953216374269,1
BYD,Yuan Plus,2021,Performance,36438.81,91.3,319.0,202.3,3.74,192.0,418.0,410.0,AWD,5,Coupe,29.8,1516.0,4,0,China,Mid-range,110969.0,3.76,4.0,399.1107338444688,3.4939759036144578,275.7255936675461,0
NIO,EC6,2022,Standard,64086.32,52.7,161.0,59.1,5.34,169.0,491.0,423.0,AWD,5,SUV,50.8,2057.0,5,2,China,Mid-range,19395.0,3.46,4.0,1216.059203036053,3.055028462998102,238.6971317452601,1
Kia,Niro EV,2023,Performance,59632.87,90.3,325.0,160.4,3.84,196.0,682.0,638.0,AWD,5,Coupe,20.8,1529.0,5,0,South Korea,Mid-range,97616.0,3.74,4.0,660.3861572535992,3.5991140642303434,446.0431654676259,0
Rivian,R3,2025,Standard,79722.65,80.9,261.0,102.2,5.1,173.0,649.0,596.0,AWD,7,SUV,53.8,2018.0,5,2,US,Premium,28225.0,3.26,5.0,985.4468479604448,3.226205191594561,321.605550049554,0
Hyundai,Ioniq 5,2025,Premium,65433.15,41.9,150.0,54.9,5.06,179.0,785.0,710.0,AWD,7,Sedan,32.3,1506.0,5,2,South Korea,Premium,78985.0,3.32,5.0,1561.6503579952268,3.579952267303103,521.2483399734396,1
Volvo,XC90 Recharge,2024,Standard,75390.6,43.1,156.0,72.8,6.98,135.0,591.0,512.0,RWD,5,Van,72.6,1623.0,5,2,Sweden,Premium,16760.0,3.31,5.0,1749.201856148492,3.619489559164733,364.1404805914973,1
BYD,Yuan Plus,2024,Long Range,65610.36,86.2,270.0,67.6,5.11,176.0,724.0,637.0,FWD,5,Hatchback,18.9,1677.0,5,0,China,Premium,239905.0,3.59,4.0,761.1410672853829,3.132250580046404,431.7233154442457,0
Mercedes,EQG,2025,Premium,128362.44,46.9,168.0,115.3,7.18,141.0,668.0,576.0,AWD,5,Coupe,25.4,1630.0,4,1,Germany,Luxury,79528.0,3.66,6.5,2736.939019189765,3.582089552238806,409.8159509202454,1
Ford,Explorer EV,2021,Premium,97933.8,43.7,150.0,66.6,7.65,142.0,1000.0,911.0,RWD,5,SUV,54.5,1826.0,4,0,US,Premium,45842.0,3.05,4.0,2241.0480549199083,3.432494279176201,547.645125958379,1
BYD,Yuan Plus,2024,Standard,42922.38,65.7,235.0,137.2,6.4,155.0,444.0,426.0,RWD,7,Van,64.8,1633.0,5,0,China,Mid-range,109861.0,3.54,5.0,653.3086757990867,3.576864535768645,271.8922229026332,1
GM/Chevrolet,Bolt EV,2023,Performance,39441.22,70.4,238.0,153.9,3.84,192.0,376.0,363.0,RWD,5,Coupe,25.0,1534.0,3,0,US,Mid-range,9783.0,3.17,5.0,560.2446022727272,3.380681818181818,245.11082138200783,1
Lucid,Air,2024,Performance,156097.02,97.8,351.0,293.5,3.51,196.0,687.0,578.0,RWD,5,SUV,54.5,2233.0,4,1,US,Luxury,13230.0,3.53,5.0,1596.0840490797543,3.588957055214724,307.6578593819973,0
BMW,i3,2024,Performance,130176.15,89.9,326.0,244.3,2.77,200.0,1000.0,942.0,FWD,7,Van,75.6,1584.0,4,1,Germany,Luxury,59392.0,3.8,5.0,1448.0105672969964,3.626251390433815,631.3131313131313,0
Rivian,R2,2021,Performance,113614.29,108.1,387.0,198.9,2.76,200.0,1000.0,887.0,AWD,5,Hatchback,17.5,1500.0,5,2,US,Luxury,4505.0,3.89,5.0,1051.0110083256243,3.580018501387604,666.6666666666666,0
Kia,Sportage EV,2023,Base,47384.85,55.2,193.0,52.3,5.67,168.0,503.0,431.0,FWD,7,SUV,64.0,2270.0,4,2,South Korea,Mid-range,57685.0,3.6,4.0,858.4211956521739,3.4963768115942027,221.58590308370043,1
Hyundai,Ioniq 5,2025,Standard,63434.69,78.0,279.0,86.0,7.89,124.0,770.0,690.0,RWD,7,Truck,67.4,2434.0,5,0,South Korea,Mid-range,133046.0,3.73,4.0,813.2652564102565,3.576923076923077,316.3516844700082,1
Volkswagen,ID.5,2025,Long Range,101757.37,83.1,278.0,142.8,4.8,176.0,1000.0,893.0,FWD,5,Sedan,39.7,1868.0,4,0,Germany,Luxury,269645.0,3.59,5.0,1224.5170878459687,3.345367027677497,535.3319057815846,0
Tesla,Model X,2021,Long Range,118192.05,92.9,329.0,280.7,5.55,162.0,844.0,742.0,AWD,5,Coupe,18.7,1733.0,5,2,US,Luxury,123098.0,3.96,5.0,1272.250269106566,3.541442411194833,487.01673398730526,0
Kia,EV6,2023,Premium,82403.5,78.6,288.0,121.4,6.15,151.0,1000.0,942.0,FWD,7,Van,76.2,1788.0,4,0,South Korea,Premium,95064.0,3.74,4.0,1048.3905852417304,3.664122137404581,559.2841163310962,0
Hyundai,i30,2024,Standard,31256.77,68.1,218.0,145.7,7.74,136.0,233.0,200.0,RWD,5,Truck,72.8,2029.0,4,0,South Korea,Budget,83425.0,3.35,4.0,458.9834067547724,3.201174743024964,114.83489403647116,1
Volvo,C40 Recharge,2025,Base,87551.42,42.1,150.0,86.1,5.87,156.0,745.0,643.0,AWD,5,Truck,58.8,2197.0,4,1,Sweden,Premium,28712.0,3.0,3.0,2079.6061757719717,3.5629453681710213,339.09877105143374,1
Tesla,Cybertruck,2023,Long Range,40789.91,106.8,379.0,243.7,4.65,177.0,282.0,226.0,RWD,7,Truck,59.9,2247.0,5,2,US,Mid-range,187262.0,4.260000000000001,6.0,381.9279962546817,3.548689138576779,125.50066755674231,0
Polestar,4,2023,Performance,90903.84,95.0,337.0,194.7,3.86,185.0,621.0,569.0,AWD,7,Coupe,28.5,1500.0,5,2,Sweden,Premium,18672.0,3.64,3.0,956.8825263157894,3.5473684210526315,414.0,0
Tesla,Model S,2021,Performance,76847.7,116.8,418.0,242.7,3.9,197.0,454.0,476.0,RWD,7,Coupe,20.0,1660.0,5,3,US,Premium,229674.0,4.0,5.0,657.9426369863014,3.578767123287671,273.49397590361446,0
Hyundai,i30,2026,Premium,95007.35,71.5,249.0,140.8,6.71,152.0,1000.0,893.0,FWD,5,Hatchback,18.3,1791.0,3,2,South Korea,Premium,111030.0,3.22,3.0,1328.774125874126,3.4825174825174825,558.3472920156337,0
Xiaomi,SU7,2024,Premium,89310.64,64.2,208.0,70.5,5.61,173.0,1000.0,910.0,AWD,5,SUV,56.5,1829.0,4,0,China,Premium,29176.0,3.31,3.0,1391.1314641744548,3.2398753894081,546.7468562055768,0
Kia,Niro EV,2024,Base,56356.86,45.0,154.0,123.3,5.88,163.0,609.0,531.0,FWD,5,Hatchback,15.3,1503.0,5,0,South Korea,Mid-range,107160.0,3.3,3.0,1252.3746666666666,3.422222222222222,405.18962075848304,1
BMW,i4,2025,Long Range,88308.2,95.5,308.0,89.7,5.09,174.0,690.0,695.0,RWD,5,Hatchback,15.7,1664.0,4,2,Germany,Premium,31503.0,3.49,6.0,924.6931937172776,3.225130890052356,414.6634615384616,0
Volkswagen,ID.4,2020,Base,27139.23,78.9,261.0,95.0,7.55,130.0,150.0,200.0,FWD,5,Hatchback,39.4,1500.0,4,2,Germany,Budget,271891.0,3.57,4.0,343.9699619771863,3.3079847908745244,100.0,1
Audi,e-tron GT,2023,Premium,88280.78,42.7,156.0,52.7,5.05,173.0,560.0,546.0,AWD,5,Coupe,32.1,1737.0,4,1,Germany,Premium,66857.0,3.24,5.0,2067.465573770492,3.653395784543325,322.3949337938975,1
Tesla,Model Y,2022,Standard,93506.44,60.2,206.0,272.3,7.47,137.0,695.0,611.0,RWD,5,Van,72.0,1646.0,5,3,US,Premium,385830.5,3.52,6.0,1553.263122923588,3.4219269102990038,422.2357229647631,1
BYD,Dolphin,2026,Performance,31398.12,100.6,352.0,226.6,3.63,200.0,296.0,289.0,AWD,5,Hatchback,37.5,1500.0,5,1,China,Budget,240918.0,3.58,3.0,312.10854870775347,3.499005964214712,197.33333333333331,0
Hyundai,Ioniq 5,2023,Base,40063.52,83.0,298.0,123.0,7.7,134.0,373.0,388.0,FWD,5,Van,60.2,1526.0,5,0,South Korea,Mid-range,95016.0,3.55,4.0,482.6930120481927,3.5903614457831323,244.4298820445609,1
BYD,Yuan Plus,2026,Premium,58741.09,43.2,166.0,146.8,5.12,171.0,609.0,553.0,RWD,5,Sedan,27.7,1654.0,5,0,China,Mid-range,193352.0,3.21,4.0,1359.7474537037035,3.842592592592593,368.1983071342201,1
Lucid,Gravity,2025,Performance,166388.92,75.9,281.0,207.6,3.27,195.0,740.0,654.0,AWD,5,Van,64.8,1555.0,5,0,US,Luxury,27265.0,3.3,5.0,2192.2123847167327,3.702239789196311,475.8842443729904,0
Ford,E-Transit,2022,Performance,72683.98,73.7,253.0,217.6,2.74,200.0,871.0,801.0,AWD,7,Coupe,21.3,1539.0,4,1,US,Premium,25267.0,3.64,4.0,986.2141112618724,3.432835820895522,565.9519168291098,0
Toyota,bZ4X,2021,Performance,93898.99,117.1,375.0,200.2,3.95,182.0,1000.0,920.0,AWD,7,Coupe,31.0,1520.0,5,0,Japan,Premium,29112.0,3.93,3.0,801.8701110162256,3.202391118701964,657.8947368421053,0
Hyundai,Ioniq 6,2023,Long Range,79421.07,79.2,250.0,81.2,5.56,164.0,981.0,917.0,FWD,7,Van,75.8,1500.0,5,2,South Korea,Premium,120050.0,3.41,3.0,1002.791287878788,3.156565656565657,654.0,0
Volkswagen,ID.3,2020,Long Range,81317.3,77.9,298.0,145.7,4.33,182.0,894.0,772.0,RWD,7,Truck,71.7,2388.0,4,2,Germany,Premium,205086.0,3.62,3.0,1043.8677792041078,3.825417201540436,374.3718592964824,0
Mercedes,GLE EV,2021,Long Range,133886.35,108.5,379.0,137.9,5.63,159.0,810.0,741.0,AWD,5,Van,61.9,1500.0,4,2,Germany,Luxury,61011.0,4.0,6.5,1233.9755760368664,3.493087557603687,540.0,0
Tesla,Model 3,2026,Premium,123396.13,65.5,201.0,235.6,7.67,135.0,904.0,801.0,AWD,5,Coupe,37.2,1684.0,4,3,US,Luxury,179193.0,3.78,5.0,1883.9103816793893,3.068702290076336,536.8171021377673,1
Hyundai,Ioniq,2025,Premium,78178.94,79.4,290.0,53.7,5.34,169.0,1000.0,852.0,AWD,5,SUV,66.1,2435.0,5,1,South Korea,Premium,93827.0,3.71,4.0,984.621410579345,3.6523929471032734,410.6776180698152,0
Volkswagen,ID. Aero,2024,Standard,64646.52,70.7,219.0,52.4,7.72,140.0,656.0,529.0,FWD,5,Hatchback,17.5,1566.0,4,0,Germany,Mid-range,229331.0,3.6,4.0,914.3779349363508,3.0975954738330973,418.90166028097065,1
Audi,Q6 e-tron,2025,Standard,97077.65,52.8,197.0,133.8,7.59,132.0,714.0,605.0,AWD,7,Hatchback,33.6,1677.0,5,2,Germany,Premium,69050.0,3.19,6.0,1838.591856060606,3.7310606060606064,425.7602862254025,1
BMW,i3,2023,Base,89086.86,79.5,279.0,115.5,5.03,179.0,643.0,655.0,RWD,7,Truck,57.6,2730.0,4,2,Germany,Premium,63501.0,3.78,5.0,1120.589433962264,3.509433962264151,235.53113553113556,0
Volkswagen,ID.5,2026,Performance,72231.36,115.0,387.0,230.9,3.15,200.0,746.0,695.0,AWD,5,Sedan,16.2,1564.0,4,0,Germany,Premium,241869.0,4.05,4.0,628.0987826086956,3.365217391304348,476.9820971867008,0
BYD,Leaf 50X,2022,Long Range,80180.18,86.6,329.0,52.3,4.79,183.0,857.0,747.0,AWD,5,Truck,76.8,2565.0,5,1,China,Premium,170493.0,3.64,3.0,925.868129330254,3.799076212471132,334.1130604288499,0
Mercedes,EQS,2023,Premium,111693.41,44.9,154.0,66.0,6.74,144.0,636.0,581.0,AWD,5,Hatchback,25.7,1500.0,4,1,Germany,Luxury,72096.0,3.64,6.0,2487.603786191537,3.4298440979955456,424.0,1
BMW,iX,2023,Long Range,130324.5,105.0,370.0,58.0,4.3,186.0,1000.0,885.0,AWD,5,Sedan,25.0,1679.0,5,2,Germany,Luxury,62481.0,3.82,6.0,1241.1857142857143,3.523809523809524,595.5926146515783,0
BMW,i5,2024,Premium,92379.17,50.8,150.0,92.1,7.5,136.0,781.0,690.0,AWD,7,Truck,61.5,2455.0,5,1,Germany,Premium,64158.0,3.31,6.5,1818.487598425197,2.952755905511811,318.12627291242364,1
Audi,Q4 e-tron,2025,Premium,154475.14,69.7,246.0,132.7,6.23,161.0,1000.0,879.0,AWD,5,Sedan,22.6,1646.0,5,2,Germany,Luxury,20728.0,3.43,5.0,2216.286083213773,3.5294117647058822,607.5334143377886,0
BYD,Dolphin,2021,Premium,107053.36,82.6,300.0,135.7,5.34,164.0,1000.0,856.0,AWD,7,Coupe,37.6,2029.0,3,0,China,Luxury,216609.0,3.76,4.0,1296.0455205811138,3.6319612590799033,492.8536224741252,0
Kia,Picanto EV,2020,Performance,51182.15,115.1,444.0,158.4,3.23,200.0,509.0,422.0,FWD,7,Van,78.2,1712.0,5,0,South Korea,Mid-range,106543.0,3.82,4.0,444.6754995655952,3.857515204170287,297.3130841121495,0
Fisker,Ocean,2023,Base,81514.31,48.1,186.0,57.9,6.12,157.0,683.0,634.0,FWD,5,Hatchback,27.3,1690.0,4,1,US,Premium,16427.0,3.38,3.0,1694.6841995841994,3.866943866943867,404.14201183431953,1
Ford,F-150 Lightning,2024,Base,33054.57,55.6,203.0,137.2,6.73,145.0,173.0,200.0,AWD,2,Truck,61.0,2425.0,5,1,US,Budget,77480.0,3.1,3.0,594.506654676259,3.651079136690648,71.34020618556701,1
Polestar,3,2023,Long Range,77182.19,88.8,337.0,77.9,5.68,160.0,442.0,379.0,RWD,5,Hatchback,21.3,1500.0,5,0,Sweden,Premium,5412.0,3.55,3.0,869.1688063063064,3.795045045045045,294.6666666666667,1
GM/Chevrolet,Equinox EV,2022,Performance,59493.52,71.9,270.0,162.1,3.04,200.0,761.0,683.0,FWD,5,SUV,48.3,1650.0,3,0,US,Mid-range,16751.0,3.44,4.0,827.4481223922113,3.755215577190542,461.2121212121212,0
Mercedes,EQE,2022,Long Range,118966.22,83.4,306.0,122.6,4.73,187.0,634.0,605.0,RWD,5,Hatchback,38.1,1668.0,4,2,Germany,Luxury,78467.0,3.86,6.5,1426.453477218225,3.669064748201439,380.0959232613909,0
Mercedes,GLE EV,2021,Performance,167624.71375,110.2,367.0,161.0,4.22,189.0,1000.0,912.0,RWD,7,Hatchback,38.9,1571.0,5,1,Germany,Luxury,66576.0,3.8,6.5,1521.095406079855,3.3303085299455533,636.5372374283895,0
Rivian,R3,2024,Performance,105996.52,77.2,274.0,218.4,3.13,196.0,1000.0,918.0,RWD,7,Hatchback,16.2,1630.0,5,0,US,Luxury,1509.0,3.58,5.0,1373.0119170984456,3.549222797927461,613.4969325153374,0
BMW,i5,2026,Long Range,125686.6,91.1,335.0,93.0,5.83,160.0,1000.0,891.0,AWD,5,Truck,65.5,2713.0,5,1,Germany,Luxury,50691.0,3.66,6.0,1379.655323819978,3.6772777167947313,368.5956505713233,0
NIO,EL6,2024,Performance,144156.68,92.7,331.0,163.8,2.82,200.0,1000.0,847.0,AWD,5,Hatchback,23.3,1500.0,5,0,China,Luxury,28598.0,3.78,3.0,1555.0882416396978,3.570658036677454,666.6666666666666,0
BYD,Dolphin,2021,Standard,36671.61,51.7,195.0,147.1,5.93,166.0,378.0,358.0,FWD,7,Truck,51.5,2585.0,4,1,China,Mid-range,112221.0,3.41,4.0,709.3154738878143,3.771760154738878,146.22823984526113,1
Mercedes,EQE,2025,Performance,103655.43,79.6,307.0,201.7,3.25,197.0,574.0,523.0,RWD,7,Van,62.1,1865.0,4,2,Germany,Luxury,54248.0,3.94,6.5,1302.2038944723618,3.8567839195979903,307.774798927614,0
GM/Chevrolet,Blazer EV,2024,Performance,41328.5,93.2,342.0,182.4,4.37,186.0,448.0,355.0,RWD,5,Hatchback,26.7,1818.0,5,2,US,Mid-range,18258.0,3.87,4.0,443.4388412017168,3.669527896995708,246.42464246424643,0
Kia,Niro EV,2025,Base,55056.42,81.0,274.0,99.8,6.27,160.0,541.0,502.0,RWD,7,Coupe,20.3,1500.0,4,0,South Korea,Mid-range,118841.0,3.38,3.0,679.7088888888889,3.382716049382716,360.6666666666667,1
Kia,Sportage EV,2022,Long Range,89447.77,97.2,328.0,73.1,4.03,187.0,1000.0,921.0,FWD,5,SUV,69.6,2041.0,5,0,South Korea,Premium,135902.0,3.67,4.0,920.2445473251028,3.3744855967078187,489.9559039686428,0
BMW,iX,2025,Base,76098.9,67.8,221.0,149.8,6.59,150.0,535.0,453.0,FWD,5,SUV,40.4,1969.0,5,1,Germany,Premium,36766.0,3.35,6.5,1122.4026548672566,3.259587020648968,271.71152869476896,1
GM/Chevrolet,Equinox EV,2024,Base,32869.42,73.8,276.0,87.4,5.87,157.0,282.0,288.0,FWD,5,SUV,40.0,2125.0,3,0,US,Budget,10258.0,3.6,4.0,445.3850948509485,3.739837398373984,132.70588235294116,1
Volkswagen,ID.4,2022,Long Range,82795.09,103.2,345.0,103.7,4.66,181.0,931.0,861.0,AWD,7,Coupe,20.5,1581.0,4,0,Germany,Premium,263434.0,3.53,5.0,802.2780038759689,3.343023255813953,588.8678051865908,0
BYD,Leaf 50X,2025,Long Range,51480.21,84.7,320.0,50.9,5.99,158.0,596.0,507.0,AWD,5,Hatchback,21.7,1730.0,5,0,China,Mid-range,132415.0,3.44,5.0,607.7946871310508,3.778040141676505,344.5086705202312,1
Kia,Sportage EV,2026,Standard,75695.59,58.1,208.0,85.2,6.28,151.0,904.0,810.0,AWD,5,SUV,56.3,1910.0,4,2,South Korea,Premium,99994.0,3.36,4.0,1302.8500860585198,3.580034423407917,473.2984293193717,1
GM/Chevrolet,Blazer EV,2023,Base,30572.73,55.2,208.0,113.6,7.82,134.0,222.0,209.0,AWD,7,Coupe,34.1,1561.0,4,0,US,Budget,13459.0,3.31,4.0,553.8538043478261,3.768115942028986,142.21652786675207,1
Kia,Sportage EV,2021,Performance,92296.55,118.8,403.0,218.8,3.5,197.0,1000.0,906.0,RWD,5,SUV,49.7,2329.0,5,0,South Korea,Premium,79309.0,3.97,4.0,776.9069865319866,3.3922558922558923,429.3688278231001,0
Toyota,bZ4X,2022,Premium,46862.78,63.4,215.0,101.5,6.6,151.0,390.0,345.0,AWD,7,Sedan,26.9,1614.0,5,0,Japan,Mid-range,1920.0,3.39,4.0,739.1605678233439,3.3911671924290223,241.635687732342,1
Volkswagen,ID.3,2023,Performance,70444.74,90.5,338.0,176.8,4.38,185.0,775.0,702.0,FWD,7,Truck,67.1,2184.0,4,2,Germany,Premium,214221.0,3.69,4.0,778.3949171270718,3.734806629834254,354.8534798534799,0
BYD,Qin,2022,Long Range,77020.14,86.6,333.0,87.9,5.6,161.0,792.0,733.0,FWD,5,Van,74.4,1500.0,5,1,China,Premium,167490.0,3.58,4.0,889.3780600461894,3.84526558891455,528.0,0
Xiaomi,SU7,2021,Long Range,49221.78,80.4,266.0,104.9,4.65,176.0,353.0,314.0,AWD,5,Hatchback,28.7,1717.0,5,2,China,Mid-range,23659.0,3.6,3.0,612.2111940298507,3.3084577114427858,205.59114735002916,1
Volkswagen,ID. Buzz,2020,Standard,72240.69,59.6,178.0,99.9,6.94,143.0,750.0,689.0,FWD,5,Sedan,34.8,1734.0,4,1,Germany,Premium,255858.0,3.29,3.0,1212.0921140939597,2.986577181208053,432.52595155709344,1
GM/Chevrolet,Equinox EV,2022,Premium,82968.06,75.4,253.0,145.5,5.92,163.0,1000.0,913.0,AWD,7,SUV,36.1,2053.0,4,0,US,Premium,7825.0,3.4,4.0,1100.372148541114,3.355437665782493,487.0920603994155,0
Audi,e-tron,2023,Long Range,82135.99,78.3,272.0,70.7,4.67,170.0,456.0,415.0,AWD,5,Sedan,35.8,1600.0,4,1,Germany,Premium,56851.0,3.65,6.0,1048.990932311622,3.47381864623244,285.0,1
Kia,EV9,2020,Base,33055.17,58.2,200.0,83.2,6.11,158.0,176.0,200.0,AWD,7,SUV,55.5,2035.0,4,0,South Korea,Budget,139463.0,3.31,3.0,567.9582474226803,3.436426116838488,86.48648648648648,1
GM/Chevrolet,Silverado EV,2024,Premium,80871.59,62.6,196.0,135.2,5.27,170.0,1000.0,911.0,AWD,5,Hatchback,15.1,1778.0,3,1,US,Premium,24840.0,3.52,3.0,1291.8784345047925,3.130990415335463,562.429696287964,0
Volkswagen,ID.3,2026,Performance,77434.92,112.5,381.0,202.0,3.97,195.0,813.0,732.0,RWD,5,Sedan,33.6,1972.0,5,1,Germany,Premium,250773.0,3.82,3.0,688.3104,3.3866666666666667,412.2718052738337,0
Ford,F-150 Lightning,2025,Performance,55789.82,103.1,355.0,158.0,2.55,200.0,526.0,443.0,AWD,2,Truck,57.8,2494.0,3,0,US,Mid-range,58686.0,4.0,4.0,541.1233753637246,3.4432589718719693,210.90617481956696,0
Hyundai,Ioniq 5,2022,Standard,34455.09,43.1,150.0,86.2,5.04,165.0,227.0,212.0,AWD,5,Van,72.0,1606.0,5,1,South Korea,Budget,120724.0,3.13,5.0,799.422041763341,3.480278422273782,141.34495641344958,1
Hyundai,Ioniq 6,2022,Premium,45588.01,53.8,175.0,86.1,5.73,159.0,446.0,421.0,AWD,5,Truck,75.2,2462.0,4,1,South Korea,Mid-range,103603.0,3.49,4.0,847.360780669145,3.25278810408922,181.15353371242887,1
BYD,Qin,2021,Premium,78313.97,76.1,270.0,72.1,7.6,135.0,953.0,926.0,AWD,5,Sedan,25.7,1856.0,4,0,China,Premium,235914.0,3.5,4.0,1029.0929040735875,3.5479632063074904,513.4698275862069,1
GM/Chevrolet,Silverado EV,2025,Base,62818.0,73.6,282.0,143.3,6.75,140.0,828.0,701.0,RWD,7,Hatchback,22.9,1500.0,5,0,US,Mid-range,4921.0,3.66,4.0,853.5054347826087,3.831521739130435,552.0,1
Hyundai,i30,2023,Standard,33062.26,78.5,266.0,67.8,7.78,128.0,260.0,262.0,AWD,5,Van,72.6,1627.0,5,0,South Korea,Budget,88310.0,3.39,4.0,421.1752866242039,3.388535031847134,159.80331899200985,1
Tesla,Model S,2022,Standard,127540.88,49.1,186.0,349.5,5.72,163.0,905.0,847.0,RWD,5,Coupe,33.3,1500.0,3,2,US,Luxury,136670.0,3.54,5.0,2597.573930753564,3.788187372708757,603.3333333333334,0
Tesla,Model X,2022,Long Range,85291.7,102.2,332.0,213.5,4.09,184.0,551.0,472.0,FWD,7,Van,72.4,1585.0,5,3,US,Premium,146415.0,3.95,4.0,834.5567514677103,3.24853228962818,347.6340694006309,0
Xiaomi,SU7,2025,Base,55836.28,53.9,182.0,113.5,7.22,137.0,481.0,404.0,AWD,5,SUV,64.3,2092.0,4,1,China,Mid-range,22178.0,3.55,5.0,1035.9235621521336,3.376623376623377,229.923518164436,1
